timestamp,session_id,user_id,ip_address,user_agent,device_fingerprint,action,city,country,latitude,longitude,is_attack,attack_type
2025-09-17T14:59:59.608370,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,edit_profile,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:00:23.501958,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,logout,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:00:28.526545,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,search,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:01:15.249329,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_dashboard,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:01:33.750432,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,edit_profile,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:01:35.945868,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,login,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:02:29.545529,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,api_call,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:02:45.100023,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,click_button,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:03:21.043271,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,payment,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:03:42.495719,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,login,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:04:48.334470,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,upload_file,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:06:10.568175,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_page,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:06:17.467672,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,upload_file,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:06:31.406571,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,search,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:07:08.866791,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,payment,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:09:01.396789,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,upload_file,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:10:31.235179,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,payment,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:11:57.620946,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,logout,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:13:54.627299,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,edit_profile,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:14:11.214265,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,change_password,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:14:34.953059,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,checkout,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:16:29.831423,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,checkout,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:17:06.532576,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,view_page,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:18:27.036740,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,checkout,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:19:17.519995,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_dashboard,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:19:23.864160,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,payment,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:19:27.046243,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_page,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:20:36.013075,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,view_profile,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:20:48.203776,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,checkout,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:21:20.185996,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_dashboard,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:21:35.541357,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,checkout,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:23:53.417481,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,search,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:23:58.968930,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,download_file,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:24:06.007609,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,edit_profile,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:24:07.980021,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,submit_form,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:24:14.433424,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,view_dashboard,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:24:28.171898,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,click_button,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:26:29.795800,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,download_file,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:27:07.863011,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,view_dashboard,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:27:53.330661,06dae447ad79df3966749eefac4049a1,user_4079,144.111.123.35,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,9f908d3e4d8c4545,checkout,Berlin,Germany,52.52,13.405,0,none
2025-09-17T15:28:18.291187,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,api_call,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:28:22.687467,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,api_call,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:29:48.384028,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,checkout,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:32:26.132598,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,click_button,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:32:28.414834,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,checkout,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:33:50.270298,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,submit_form,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:37:53.262303,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,download_file,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:38:31.615491,d9b033b87257b60ee7f0fcfe81ee522b,user_6926,4.227.172.82,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36,112a3fa533dbc97c,logout,Mumbai,India,19.076,72.8777,0,none
2025-09-17T15:39:29.877820,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,upload_file,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:40:00.063846,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,logout,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:45:10.678078,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,edit_profile,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:45:25.967212,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,change_password,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:45:28.703835,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,change_password,Singapore,Singapore,1.3521,103.8198,0,none
2025-09-17T15:53:42.141011,eb4307fca9ccae1b80cddf70df608219,user_2641,108.89.142.113,Mozilla/5.0 (iPhone; CPU iPhone OS 14_0 like Mac OS X),f9365a38288aa5e0,checkout,Singapore,Singapore,1.3521,103.8198,0,none
